0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
4802,191,16,-55,-20,-167,16,-167,-57,52,568,89,200,-167,310,16,-90,-301,-160
191,50,457,367,752,457,641,604,-1198,310,420,273,420,347,126,420,-90,297,473
121,50,89,-160,89,126,52,347,1819,-20,89,52,89,52,16,89,860,121,367
332,156,457,402,604,420,531,568,-646,420,678,273,494,457,89,384,-794,578,649
226,226,384,156,310,310,126,384,163,52,163,310,89,163,52,236,860,-55,85
297,191,126,-55,52,52,-94,200,825,163,200,89,163,126,-20,126,-90,226,332
297,297,457,402,494,310,568,420,-1345,384,347,347,310,310,236,347,-371,156,226
156,226,52,-266,-241,-131,16,52,1782,-20,-167,89,-57,-131,236,-20,1001,-301,-160
226,226,200,121,89,-57,420,89,-94,384,347,126,310,89,347,126,-829,121,121
121,261,163,85,-94,-94,347,-57,126,52,-20,163,16,-131,420,16,543,-477,-371
156,156,-167,-231,-462,-462,-94,-351,1414,-20,-20,-131,-57,-278,200,-204,-19,-336,-195
191,191,200,367,126,-57,457,-131,-1382,200,273,163,163,52,273,89,-794,-90,-160
85,191,-131,-125,-425,-241,-204,-388,1304,-241,-278,52,-278,-204,89,-167,895,-407,-477
297,191,52,191,16,-20,16,-241,-278,126,273,89,200,163,52,16,-794,261,15
297,226,310,261,273,200,236,-57,-793,-57,126,200,89,89,163,52,402,-55,-160
297,191,16,-195,-94,-94,-204,-241,1340,-204,52,-94,16,-131,-20,-167,508,50,50
402,226,420,402,568,310,384,126,-1529,200,494,126,384,200,126,163,-653,367,367
261,226,163,-90,89,16,-94,-20,899,-204,-57,-20,-94,-167,52,-131,1141,-195,15
297,156,89,-19,200,-20,-57,16,200,89,310,-131,200,16,-94,-57,-477,261,473
191,156,273,226,420,163,236,126,-977,52,200,52,126,52,16,-20,226,-55,191
121,85,-131,-301,-204,-278,-278,-167,1635,-167,-94,-204,-20,-241,-57,-278,825,-195,156
191,85,236,261,384,52,457,52,-1161,236,420,16,457,126,126,16,-653,261,402
15,15,126,-90,16,-94,200,-57,531,-167,-94,-20,89,-167,126,-204,1177,-336,-55
13813,-13224,5018,-13237,5430,5018,5020,5020,5020,5016,5020,5016,5020,5016,5016,5016,4802,4802,4802
-160,15,-57,50,-131,89,52,420,236,457,-20,89,-20,163,200,273,121,367,437
85,-583,126,-19,-20,52,273,384,310,273,-94,-94,-57,52,126,126,-195,-90,-90
-336,825,-278,-336,-351,-167,-131,200,16,273,-315,-131,-204,-57,-57,52,-160,261,226
121,-794,310,226,273,384,568,604,384,420,200,236,310,273,420,310,191,402,367
-19,191,-94,-195,-167,-94,-94,16,-57,-241,-204,-131,-131,-131,-57,-131,-301,-19,-301
-125,191,-57,85,16,126,-20,310,52,347,16,200,89,163,163,200,191,613,367
261,-864,273,261,236,236,273,347,163,163,16,126,126,126,236,200,50,156,-160
-125,719,-241,-160,-278,-204,-351,-57,-167,52,-351,-57,-278,-94,-94,-57,-19,261,-90
261,-688,273,437,310,273,310,457,457,531,126,236,200,200,384,310,402,543,332
261,-160,16,-19,-94,-131,-131,-57,89,-57,-167,-131,-167,-204,-94,-57,-160,-19,-371
-19,402,-94,50,-94,-57,-241,126,16,310,-20,89,-94,16,-20,126,226,508,261
508,-970,420,402,347,200,310,273,384,200,273,236,163,126,200,163,297,191,-19
156,649,-20,-19,-167,-241,-351,-241,-241,-278,-131,16,-204,-167,-167,-167,85,121,-195
437,-442,457,543,420,310,163,273,-94,200,347,420,273,236,273,200,613,613,367
578,-371,347,226,200,126,52,-20,-94,-278,163,126,52,-57,-20,-94,85,121,-301
191,613,16,121,16,126,-131,52,52,163,126,200,52,52,-20,16,261,613,261
649,-935,568,578,568,531,531,420,568,384,494,384,420,273,420,273,402,473,261
367,508,52,50,16,16,-94,-94,-57,-131,16,52,-57,-57,16,-57,50,191,-55
437,-125,384,473,420,384,310,384,163,384,384,420,347,273,384,310,543,684,578
684,-547,347,297,347,236,347,163,310,52,236,126,200,16,236,89,50,50,-55
226,719,-131,-19,-20,-20,-20,89,384,273,52,89,52,-20,163,126,85,437,332
719,-970,457,508,568,457,678,531,715,494,494,347,531,273,641,420,367,473,402
543,121,89,-19,89,-57,16,-57,-94,-204,126,-57,52,-167,-20,-20,-19,50,-125
543,-125,347,332,420,236,273,273,52,420,457,273,384,52,236,236,578,649,684
965,-1040,678,473,641,310,604,236,347,163,457,163,384,-20,347,126,402,191,156
508,508,200,156,163,16,16,-20,89,-20,163,52,163,-131,163,-20,367,402,297
930,-935,752,684,788,531,715,494,678,384,678,420,641,200,604,347,754,578,649
860,-125,420,156,310,52,236,16,420,-131,347,16,236,-167,126,-57,191,50,-19
684,297,347,297,347,200,236,273,310,310,531,236,457,16,310,200,578,578,613
1036,-829,678,543,641,347,604,347,347,126,604,200,604,-94,457,200,437,156,191
578,860,126,50,89,-94,16,-57,52,-94,200,16,236,-388,89,-94,261,156,226
825,-266,604,578,678,457,715,494,568,494,678,420,678,52,604,310,719,543,754
825,50,420,156,384,89,384,89,200,-57,384,-20,347,-278,310,16,156,-55,-19
473,930,126,50,200,-20,89,163,16,273,347,16,384,-241,273,163,367,437,473
930,-477,531,437,604,200,641,420,531,420,604,126,641,-94,531,273,367,121,261
543,1071,-20,-55,16,-351,52,-131,310,16,126,-57,200,-351,52,-57,50,-55,50
684,226,384,508,494,126,568,347,641,494,531,420,641,126,568,347,578,473,684
895,-19,384,332,310,16,420,89,384,16,347,200,384,-57,347,52,85,-90,-19
473,1106,16,121,-20,-94,16,89,236,310,163,126,236,-20,200,89,226,367,473
930,-547,531,578,531,384,715,531,715,494,568,347,604,273,568,347,367,332,437
613,719,16,50,16,-94,16,-20,163,-167,89,52,126,-20,89,-20,-55,-19,-55
649,261,273,473,384,310,310,420,347,310,420,494,531,420,457,347,543,613,684
1036,-442,494,508,494,310,531,273,236,-57,384,420,494,347,420,200,261,50,50
613,1036,52,156,89,-20,16,16,-131,-57,200,273,273,200,163,89,261,297,297
965,-512,604,684,678,457,715,531,494,420,641,494,752,457,641,420,543,402,543
719,367,163,156,163,-20,200,16,200,-57,200,89,310,52,236,52,-19,-90,-55
543,473,163,367,273,126,273,273,347,384,347,347,531,347,494,347,437,473,578
965,-618,457,508,457,236,531,236,457,200,384,273,568,273,568,310,191,50,50
508,1001,-57,85,-94,-204,-167,-167,16,52,16,52,163,16,200,89,85,156,50
860,-301,457,649,457,347,420,347,457,384,531,420,641,347,678,457,543,508,437
825,261,236,226,89,-57,52,-94,126,-241,236,16,236,-57,273,89,-19,-55,-231
508,895,89,261,89,52,-20,89,89,236,236,236,273,163,347,273,297,473,437
965,-442,494,543,457,347,494,310,457,310,384,310,457,347,568,347,226,156,191
613,1141,-131,15,-131,-131,-167,-167,126,-20,-57,52,52,52,163,52,-55,85,50
860,85,310,508,457,384,457,384,420,457,384,420,568,457,604,457,508,613,613
965,85,310,226,347,126,236,16,-20,-131,236,52,310,163,273,163,85,50,-90
578,1071,52,121,163,16,-57,-20,-131,126,200,89,200,273,163,236,332,508,437
1036,-512,531,508,715,420,641,310,494,347,494,273,568,531,531,457,437,402,402
684,930,-20,-55,126,-57,-20,-167,89,-94,16,-94,89,126,89,126,15,121,15
719,402,236,367,494,347,347,310,420,494,384,236,494,457,494,531,508,613,649
1001,15,347,226,420,200,384,126,420,89,310,-20,384,200,384,273,121,15,-19
613,1423,16,-19,52,-94,-20,-94,200,236,163,-57,200,89,163,89,261,332,367
1071,-125,641,473,641,347,752,384,715,531,568,236,641,384,604,420,508,367,543
789,1001,163,-55,52,-167,200,-204,273,-131,52,-94,163,-20,163,52,-55,-160,50
684,860,200,261,236,126,384,163,457,347,236,236,384,310,494,384,402,437,754
1036,-55,420,402,384,236,641,200,568,163,310,163,384,236,494,273,156,15,226
613,1458,-20,15,-20,-94,16,-57,310,89,126,-20,52,52,126,126,121,226,332
1071,-19,568,543,641,494,604,457,568,420,715,310,531,420,568,457,543,508,613
1001,719,310,85,236,89,126,-20,-131,-167,310,-57,126,52,163,126,15,15,-90
754,1071,200,191,236,236,89,273,-94,384,310,163,273,273,347,457,402,543,613
1141,-125,494,437,531,384,604,420,420,384,384,163,420,347,531,568,226,156,297
578,1493,-94,-55,-20,-57,16,-20,200,52,-20,-94,89,89,163,310,-19,191,261
860,332,384,367,568,420,678,420,678,457,531,236,604,384,678,604,473,437,719
1036,543,273,-160,236,-57,310,-204,384,-241,310,-167,273,-57,347,89,-19,-371,-125
719,1317,16,-231,52,-204,52,-278,273,-20,200,-57,273,16,347,163,226,50,402
1036,-195,420,191,457,163,678,52,641,89,384,126,568,163,641,347,261,-90,261
543,1317,-167,-301,-94,-278,16,-425,126,-315,-94,-204,52,-131,163,-20,-90,-231,15
684,473,236,191,347,236,420,163,457,236,310,163,384,273,568,420,508,367,649
1001,226,384,15,273,126,384,52,420,-57,236,-57,163,52,384,163,156,-125,85
754,1388,126,-195,16,-20,52,16,126,236,126,-57,16,16,200,236,332,261,578
1282,-195,641,332,604,420,752,457,531,494,531,236,420,273,604,494,473,226,649
930,1071,16,-125,16,-94,163,-131,200,-204,16,-57,-20,-131,163,89,-55,-160,121
860,719,163,261,273,236,457,200,420,200,273,310,347,200,420,420,437,367,754
1212,15,420,191,384,200,604,89,531,-20,273,89,310,52,310,273,156,-160,191
754,1458,16,-266,-20,-131,89,-131,310,52,52,-94,52,-94,163,126,191,156,402
1071,-55,568,297,604,384,788,420,641,420,494,236,531,273,715,494,473,332,684
789,860,126,-231,16,-94,310,16,52,-57,16,-131,89,-94,236,126,-160,-195,85
578,1036,52,-55,52,89,384,347,236,531,163,126,236,163,420,457,226,332,789
1001,-55,384,156,310,236,715,420,604,347,273,126,347,163,531,457,121,-90,297
613,1529,-57,-195,-204,-204,-57,16,200,52,-20,-57,-20,-94,126,200,50,15,226
895,191,494,402,420,384,494,457,494,494,494,347,457,310,604,604,578,437,578
860,649,310,85,163,52,89,-20,-20,-94,126,16,52,-20,163,236,121,-125,-160
578,1282,200,156,126,126,-57,89,-20,310,163,236,89,163,200,384,508,437,473
1036,-90,678,473,531,420,494,310,384,347,420,310,347,236,420,531,437,156,191
578,1529,89,-90,-94,-131,-167,-167,-20,-57,52,-57,-20,-94,16,236,50,-19,-19
684,613,420,402,420,347,420,347,420,420,457,347,457,273,531,604,508,508,543
719,684,310,226,273,126,347,89,310,-20,200,89,200,16,236,273,85,-19,-90
332,1881,16,191,52,89,52,89,236,273,52,200,89,126,163,347,332,437,437
789,473,568,613,568,494,715,457,531,457,494,420,457,347,568,604,402,261,367
508,1916,-20,-55,-94,-57,-20,-20,-94,-57,52,-20,52,-57,89,236,-160,-55,-125
508,1493,126,297,236,273,273,384,126,420,384,310,457,273,457,568,297,473,437
719,1001,273,191,236,163,273,163,163,-20,273,89,347,52,310,310,-19,-90,-195
191,2338,-94,-19,-94,-57,-241,-57,-167,89,52,89,126,16,89,236,121,191,121
613,684,494,508,494,420,457,420,310,531,494,420,531,347,531,568,402,261,297
473,1634,16,-90,-57,-167,-57,-94,-20,-20,126,-20,52,-94,16,200,-195,-266,-266
402,1458,52,85,52,16,89,163,89,310,347,200,347,163,273,457,191,226,332
649,367,273,121,200,52,310,126,163,16,347,89,347,89,347,384,-125,-231,-231
50,1845,-278,-266,-278,-278,-278,-131,-94,89,-20,-20,16,-20,89,200,-195,-55,-19
332,367,273,402,384,384,420,457,494,531,420,420,494,420,568,568,332,332,437
367,930,16,50,16,89,16,-20,126,-167,89,126,89,89,126,163,-125,-160,-195
191,1317,-57,156,16,236,-57,163,16,273,236,310,200,273,273,384,261,402,402
649,-19,384,332,384,420,347,310,236,273,420,273,384,273,420,457,121,85,15
121,1493,-167,-195,-204,-94,-315,-131,-57,16,-20,-20,-20,-20,16,163,-125,50,-90
226,332,236,332,347,384,347,420,420,420,384,384,420,384,457,568,332,402,473
261,473,52,85,52,89,126,16,52,-167,89,89,89,126,126,200,-125,-231,-266
-19,1317,-167,85,-94,52,-131,52,-131,163,89,273,52,200,163,273,191,261,261
