0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
226,261,236,261,163,163,89,273,16,273,200,200,200,-131,126,126,121,15,191
156,85,200,226,163,163,126,273,52,200,163,126,200,-167,200,200,85,-19,121
121,-90,89,85,52,52,16,126,52,163,16,-20,126,-241,200,163,-19,-55,50
121,-90,89,85,52,52,16,126,52,163,16,-20,126,-241,200,163,-19,-55,50
156,-19,310,85,236,-20,52,52,89,163,200,-20,126,-94,126,-20,226,-195,332
508,50,347,50,310,-57,236,89,163,310,310,16,236,-131,310,52,261,-195,437
649,50,384,85,310,-20,273,126,126,200,347,89,236,-131,236,52,261,-160,367
508,-90,347,15,236,-94,126,16,126,126,310,89,200,-204,200,-20,191,-195,297
367,-55,347,156,200,-20,126,126,-20,236,273,126,200,-57,126,89,121,-195,226
261,-19,200,85,52,-94,-20,16,-20,89,163,52,126,-94,89,89,15,-301,85
226,85,52,50,-57,-131,-131,52,-94,200,89,52,52,-57,52,89,-125,-301,50
121,121,16,156,-94,-20,-131,163,-167,163,16,200,-20,-20,-20,52,-231,-231,-55
-19,15,-20,85,-131,-57,-315,89,-57,126,16,200,-20,-131,-20,16,-195,-266,-55
121,50,200,156,89,-20,-57,200,89,384,236,236,200,-20,163,89,85,-195,261
332,50,420,156,236,-20,89,126,347,310,347,200,273,-20,236,126,226,-266,226
367,15,310,156,89,-57,-131,89,236,384,273,163,163,-20,126,200,121,-231,85
367,15,310,297,126,52,-131,200,89,347,347,273,236,-20,126,236,226,-160,121
332,-55,347,226,163,16,-131,52,126,163,347,236,273,-131,200,163,226,-125,121
402,50,347,297,200,89,-57,200,16,310,347,310,310,-57,236,200,297,-19,226
613,191,457,367,347,126,52,163,89,200,420,347,384,-94,273,200,437,50,261
578,50,494,332,347,126,52,163,126,310,384,273,310,-131,310,236,367,50,261
367,50,457,402,310,236,126,310,52,384,347,273,273,-94,236,236,261,85,191
261,191,310,297,200,126,16,163,52,163,236,200,200,-204,163,89,191,-19,121
85,-90,89,-55,52,-131,16,-315,236,-167,89,-57,89,163,200,126,-266,-55,-160
50,15,52,15,89,-20,126,-167,163,-57,126,16,163,273,163,163,-231,121,-90
50,121,52,50,89,16,52,-204,126,-131,126,-20,89,236,163,52,-231,121,-266
-55,85,16,50,52,16,-57,-167,52,52,89,-20,16,273,126,126,-195,156,-195
50,191,200,191,200,126,126,-57,-20,126,163,16,89,310,126,126,-55,156,-125
85,85,163,15,126,-57,16,-315,16,-94,163,-131,52,163,126,-57,-90,50,-160
85,85,163,50,163,-20,89,-131,-20,89,163,-20,52,310,89,52,-19,156,-55
121,121,163,50,126,16,89,-57,16,16,163,-57,16,310,89,126,-19,85,-55
50,15,126,-19,52,-57,52,-57,126,-20,200,-20,52,347,126,126,85,50,15
191,156,310,156,163,52,236,52,200,89,273,126,163,457,200,163,156,50,-19
191,50,163,15,16,-94,52,-204,236,-131,89,-20,16,273,200,16,-19,-125,-231
85,50,16,-19,-57,-57,16,-167,200,-57,16,-20,-20,347,126,89,-19,-55,-160
121,121,126,121,16,16,163,-94,273,-131,126,-20,52,347,200,52,85,-19,-160
156,121,126,121,16,-20,89,-167,273,-167,163,-20,89,347,236,16,156,-19,-90
226,261,273,226,163,126,310,16,200,-20,236,52,200,494,200,126,226,15,15
226,226,200,85,126,16,273,-131,310,-94,163,-94,126,310,236,52,156,-125,-19
156,156,89,85,126,52,310,-20,347,89,126,-20,126,384,310,163,156,15,50
156,261,126,261,163,163,420,163,457,163,126,52,200,420,347,126,156,85,15
156,191,89,156,89,89,273,52,604,89,126,-57,163,310,347,52,156,15,50
261,226,200,191,200,126,457,200,641,200,236,-20,236,420,310,89,226,15,156
226,156,163,15,126,16,420,16,678,52,163,-131,163,236,310,16,50,-125,15
85,85,52,-55,89,-57,384,16,604,200,126,-57,200,310,273,163,50,-19,50
191,261,163,156,236,126,531,163,568,236,200,16,273,384,273,273,156,85,50
191,191,89,50,126,52,347,-20,531,52,89,-131,200,200,200,126,156,-19,-55
191,191,52,121,89,89,347,126,457,163,126,-94,200,273,163,163,156,15,-55
156,226,-20,50,-20,16,200,16,347,126,16,-167,89,236,163,163,-55,-90,-371
-195,156,-425,-19,-499,-57,-315,-20,-131,200,-351,-131,-315,236,-167,236,-477,-90,-759
-547,226,-683,121,-719,52,-535,126,-388,273,-572,-57,-499,200,-351,273,-477,15,-723
-407,85,-462,15,-535,-20,-315,16,89,310,-241,-131,-241,52,-131,200,-55,15,-266
85,191,16,85,-57,52,236,273,457,568,273,-57,236,126,200,384,332,85,226
473,332,236,50,89,52,347,273,420,494,420,-204,347,16,347,347,332,-19,191
473,332,126,-19,16,-20,163,236,236,420,347,-204,347,-94,310,236,402,85,261
895,684,531,261,384,236,531,420,310,568,752,52,715,-20,457,236,860,367,684
1423,965,899,437,678,457,715,384,457,568,1083,200,899,-94,641,200,1071,578,719
1564,1177,972,684,752,715,604,568,163,715,1120,347,862,16,494,420,1001,860,613
1599,1317,936,754,678,825,494,531,-131,604,1009,236,788,-131,420,384,860,825,402
1564,1177,788,543,568,641,273,310,-167,457,899,126,752,-315,457,347,754,719,332
1529,1212,862,649,604,715,310,457,-241,568,936,236,788,-204,384,494,789,789,332
1423,1177,752,649,457,752,52,310,-278,420,752,200,604,-278,236,347,719,754,121
1282,1141,752,789,494,788,-20,384,-351,457,788,347,604,-131,126,310,860,860,226
1458,1212,972,930,715,899,163,420,-315,310,936,384,715,-94,163,310,1071,825,297
1388,1036,972,754,678,752,52,236,-241,126,899,310,604,-131,126,273,1001,684,261
1106,860,825,719,604,715,52,347,-351,236,788,347,457,-20,-20,347,825,613,191
754,578,494,473,310,494,-167,163,-425,89,531,200,163,-131,-57,236,437,402,-90
332,191,126,297,-20,310,-388,163,-572,163,347,89,16,-20,-131,310,121,297,-195
50,-19,-20,261,-94,310,-351,163,-646,163,310,52,-57,16,-167,310,-19,226,-266
-160,-371,-131,15,-241,89,-425,-94,-535,-20,200,-57,-167,-94,-167,163,-90,85,-301
-266,-442,-94,121,-94,200,-167,126,-351,163,347,89,-57,89,-94,310,15,226,15
-231,-442,52,85,126,236,126,200,16,126,531,52,200,52,200,273,121,156,156
-371,-583,-20,-55,126,126,163,236,126,200,531,52,236,89,273,236,-55,156,121
-583,-583,-167,15,16,200,126,457,-131,236,347,89,126,163,126,200,-336,191,-160
-1040,-794,-609,-160,-425,89,-315,273,-351,89,-57,-57,-204,16,-57,52,-759,121,-512
