0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-407,-19,126,226,126,126,89,126,236,-20,347,89,273,52,236,16,261,156,191
-477,-125,126,85,52,52,126,126,163,-20,163,16,273,52,236,16,156,15,226
-583,-55,89,50,16,16,52,89,52,-94,89,89,200,126,200,-57,226,50,191
-371,191,273,191,236,89,89,163,163,16,200,163,310,236,273,52,332,156,297
-477,121,236,191,236,126,200,163,126,163,89,163,347,200,200,126,332,156,297
-407,191,236,226,273,163,89,200,16,16,273,200,236,163,126,126,402,191,226
-407,121,236,191,236,126,89,126,16,-20,163,163,236,126,200,89,297,121,191
-477,85,126,121,126,52,126,89,52,16,126,163,163,200,236,52,297,121,156
-301,156,273,191,200,126,126,163,126,16,200,126,273,236,347,200,297,156,226
-371,85,236,156,163,89,236,200,200,126,16,89,347,126,347,310,297,156,226
-266,191,273,226,163,163,163,236,163,126,273,126,273,163,347,236,367,191,191
-195,156,273,191,163,126,89,163,200,52,236,89,273,163,384,126,226,85,121
-336,50,89,50,16,52,89,126,200,52,52,89,200,200,347,163,156,121,85
-160,226,236,156,126,126,52,200,89,89,310,163,236,236,310,273,226,156,85
-195,156,236,121,89,52,89,126,16,126,126,126,273,163,236,200,191,50,50
-160,226,273,191,126,126,16,89,52,52,200,200,236,236,273,163,297,191,15
-19,332,420,261,236,163,52,126,163,16,310,200,310,236,273,200,297,226,50
-55,226,310,156,200,126,126,89,163,-57,236,163,310,163,236,126,297,191,15
121,297,347,226,273,163,16,52,126,-57,310,126,310,163,200,163,367,191,-19
85,156,273,121,236,89,16,-57,16,-20,89,52,273,89,89,89,297,121,-55
50,85,200,121,200,163,16,-20,-20,-94,236,126,163,163,52,-20,332,226,-55
261,261,347,261,273,310,16,89,52,-94,347,200,236,273,163,52,367,332,-19
332,402,273,226,163,273,52,126,52,-20,126,200,200,310,89,126,297,297,-55
684,649,347,332,236,347,-20,163,16,52,420,236,163,310,52,200,402,367,-55
860,684,347,332,236,273,52,163,-20,89,347,236,200,200,52,200,332,332,-19
825,719,200,367,200,310,52,236,-94,89,273,384,200,273,16,200,367,402,-19
1001,860,347,508,310,420,52,310,52,52,347,420,236,310,52,200,402,402,85
825,719,163,367,163,310,163,236,163,126,-20,310,89,200,52,236,226,297,50
754,684,163,402,126,347,89,273,163,163,126,310,-20,236,200,273,261,367,50
719,578,273,367,200,384,126,310,200,200,273,273,126,236,310,273,226,332,85
508,437,200,261,163,310,200,310,200,236,200,273,89,200,163,200,191,297,121
613,473,236,297,200,347,200,347,200,273,236,273,89,126,89,200,156,297,156
473,332,89,261,126,310,273,273,163,347,52,236,89,89,89,163,85,297,121
437,437,126,367,163,420,236,273,200,347,236,420,52,310,89,163,191,367,85
508,473,236,367,236,420,347,236,384,236,163,420,89,347,126,163,191,297,191
367,367,126,261,163,347,494,273,420,273,-20,384,89,273,126,236,121,332,297
473,473,236,367,273,531,494,494,457,420,347,384,200,310,200,384,121,437,402
402,367,200,332,236,494,568,531,420,457,310,347,236,347,236,347,15,367,402
402,437,126,367,163,531,457,531,310,420,273,384,163,420,273,310,85,402,367
543,543,236,437,236,568,384,604,384,494,273,420,200,457,384,420,121,402,402
402,402,126,367,200,531,420,568,384,494,163,420,200,457,347,384,121,367,367
508,437,200,402,236,568,236,531,200,457,273,310,163,457,236,200,156,367,261
367,261,89,261,126,420,126,347,89,384,163,163,163,347,89,89,15,226,191
332,297,52,261,89,420,126,384,89,347,273,200,163,347,52,163,121,332,226
543,437,236,367,200,494,126,457,52,310,347,273,236,420,89,310,156,297,261
402,261,126,226,89,347,126,347,-57,273,89,236,236,420,52,273,121,121,191
543,367,200,226,126,236,52,236,-20,236,420,236,200,384,52,200,191,85,156
543,437,236,226,163,236,89,236,126,310,384,236,200,310,89,236,85,121,156
437,437,126,226,52,236,89,273,89,273,200,273,200,347,52,200,85,191,121
649,473,310,297,200,273,52,236,89,126,347,273,273,347,89,163,226,121,156
578,367,236,226,200,236,163,126,52,163,310,236,236,384,16,200,191,121,156
649,543,273,332,200,347,126,273,89,163,420,310,200,568,-94,347,226,261,156
719,543,310,332,236,420,126,310,126,163,200,236,273,531,-94,310,191,226,226
649,437,200,226,163,310,163,273,16,126,163,200,273,384,-167,273,226,226,191
825,543,310,297,236,347,126,236,89,163,531,236,236,384,-94,310,226,191,191
789,508,200,191,163,236,236,126,236,273,273,163,273,347,16,310,226,121,261
930,543,310,261,236,273,273,126,310,236,310,200,310,384,126,200,437,191,332
1071,543,494,297,347,236,347,126,347,126,494,163,384,347,163,126,473,121,367
930,402,420,156,273,126,384,52,310,16,531,126,347,310,126,163,437,50,367
1036,543,494,191,384,200,310,126,310,52,641,126,347,310,200,273,473,121,367
1071,508,457,156,384,163,384,126,420,126,347,89,494,310,347,236,437,50,437
1106,473,457,121,420,126,420,89,531,52,494,126,531,384,420,163,613,85,508
1247,473,678,156,604,126,531,52,641,52,788,163,641,310,531,236,719,15,578
1106,367,641,156,568,126,604,16,568,126,568,126,641,236,531,163,684,50,508
1141,437,641,261,494,236,384,89,347,163,494,163,568,310,457,126,649,191,367
1001,367,531,156,384,163,347,89,310,163,273,89,531,273,384,126,508,85,367
930,367,457,121,420,163,457,126,457,163,494,126,568,236,384,163,508,156,437
1036,473,568,226,568,273,494,236,568,200,752,163,604,310,457,273,508,226,508
825,297,420,191,457,236,494,200,420,200,273,126,531,310,420,236,402,191,402
789,332,457,261,457,273,347,163,236,89,273,200,457,347,310,163,508,226,332
789,261,531,226,494,236,384,126,384,89,310,163,494,310,310,126,437,191,402
719,261,420,191,420,273,457,126,531,163,310,236,420,310,310,89,402,226,367
895,367,494,261,457,310,384,163,347,126,494,200,420,273,236,126,402,226,332
684,226,273,156,347,236,347,89,89,52,89,163,347,200,126,163,297,156,261
649,261,236,297,347,310,236,126,163,16,52,163,347,310,163,200,437,261,226
719,261,420,332,420,347,273,126,310,126,310,126,420,310,273,200,473,261,226
613,156,384,226,347,273,273,52,200,163,310,52,384,236,163,126,437,226,156
719,226,420,226,347,273,163,89,126,126,347,89,310,163,89,126,367,191,121
578,191,236,85,236,126,200,16,163,126,52,52,273,52,89,89,156,50,156
543,226,89,50,89,52,163,16,163,126,126,89,200,52,126,126,121,50,121
613,226,126,85,89,89,126,52,200,163,126,52,200,16,163,126,121,50,121
437,121,89,85,89,126,236,16,236,200,-20,89,200,52,163,126,191,156,156
578,297,310,332,273,347,236,163,273,273,273,236,273,200,236,236,332,297,191
508,156,310,191,236,236,273,126,236,200,200,163,236,126,236,236,156,85,156
