0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
332,261,236,261,126,200,236,384,200,273,310,273,310,384,347,200,261,85,85
-90,226,-131,508,-94,531,-204,310,-167,384,16,494,163,273,-131,494,-55,437,-125
332,15,-241,261,-241,347,-278,89,-278,200,-351,200,-57,52,-499,89,-55,191,-301
437,473,-315,297,-204,347,-278,163,-241,347,-204,200,126,163,-462,200,-125,437,-160
578,684,-131,297,-57,347,-131,126,-94,347,-131,-57,163,-20,-462,126,-125,156,-301
-195,85,-462,-55,-425,89,-499,-94,-388,126,-351,-131,-167,-94,-719,52,-407,121,-547
-301,226,-315,226,-241,347,-388,126,-278,236,-20,236,-57,200,-462,273,-336,261,-371
-160,402,-388,85,-425,163,-462,-94,-388,52,-462,-167,-462,-204,-719,-20,-477,-55,-688
-55,613,-683,50,-646,126,-683,-20,-499,236,-572,-131,-646,-94,-756,273,-723,226,-653
-55,402,-499,261,-462,310,-462,200,-462,457,-462,163,-646,16,-719,347,-583,156,-583
-301,121,-683,-55,-683,126,-646,-20,-756,236,-719,-94,-867,-57,-940,200,-688,121,-688
332,825,-462,261,-425,384,-499,273,-683,384,-388,236,-719,273,-609,457,-583,402,-477
-90,578,-425,332,-535,347,-609,163,-793,384,-572,384,-1087,-20,-830,163,-583,121,-794
-899,789,-646,261,-793,236,-940,200,-1014,494,-646,163,-1271,16,-940,310,-829,297,-864
50,1810,-462,402,-572,420,-756,347,-867,568,-462,-20,-1124,163,-719,420,-653,297,-759
297,1529,-683,156,-830,236,-903,89,-1014,310,-793,-20,-1382,16,-940,126,-759,261,-935
15,1212,-609,578,-683,604,-756,457,-830,604,-425,678,-1087,457,-646,457,-653,789,-688
-266,965,-425,825,-572,862,-572,568,-719,752,-425,788,-1124,384,-683,347,-512,719,-829
-688,1141,-683,754,-830,788,-867,494,-977,678,-609,641,-1382,384,-867,494,-759,754,-935
-336,1493,-683,895,-683,862,-830,604,-867,641,-499,641,-1235,531,-903,752,-723,613,-899
-759,578,-1014,437,-1014,420,-1087,200,-1051,273,-940,273,-1529,163,-1308,236,-899,191,-1146
-1146,261,-1087,473,-1014,384,-1087,310,-977,420,-756,457,-1566,347,-867,347,-935,437,-899
-1075,367,-867,543,-867,457,-903,310,-830,420,-756,273,-1676,200,-756,310,-759,226,-1005
-1181,226,-1124,332,-1198,273,-1198,126,-1124,384,-977,52,-1787,89,-1198,310,-899,297,-1111
-583,754,-903,613,-940,457,-1051,347,-1014,641,-756,163,-1639,236,-977,420,-653,367,-899
