0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
156,261,163,156,52,-20,126,52,384,163,200,-20,236,52,347,163,121,15,15
121,-55,163,332,89,273,89,52,-278,-131,273,89,-351,89,52,273,226,473,-125
437,261,384,226,200,457,236,16,52,-315,200,-57,-388,126,16,126,261,191,15
50,15,89,50,16,273,-20,-94,-20,-241,52,-57,-719,52,-241,89,121,402,-90
261,85,457,508,568,420,568,273,-57,163,384,200,-609,236,52,273,367,578,191
85,156,236,156,236,457,236,126,273,89,52,-57,-719,52,-94,-20,226,226,226
121,-55,200,367,310,273,273,347,126,568,126,163,-683,163,200,273,332,473,367
332,191,420,402,457,457,531,494,568,678,163,89,-462,236,384,236,437,261,613
-90,-19,163,50,16,273,52,273,604,604,16,-20,-609,89,163,126,226,226,367
226,15,457,402,384,236,457,494,347,788,420,236,-425,273,384,384,367,297,473
191,191,310,50,89,236,126,236,604,384,126,-57,-462,89,200,52,261,-55,332
50,-125,200,226,89,126,16,236,273,384,126,163,-499,126,200,200,332,367,261
261,50,531,508,494,457,457,384,347,236,236,200,-241,273,310,200,578,402,367
-160,-19,273,226,200,494,52,126,236,-94,52,52,-315,126,-20,-20,402,402,50
85,15,604,613,678,531,494,384,-94,126,457,384,-94,310,236,200,543,754,191
191,367,641,367,604,678,457,273,236,-20,273,200,16,200,126,-20,473,402,226
-55,85,347,402,457,494,273,273,52,200,126,310,-57,236,126,163,367,578,226
226,156,568,649,715,568,715,531,200,457,236,384,89,384,384,384,473,367,543
-160,15,163,50,126,310,163,273,420,273,-131,-20,-131,89,126,163,156,-19,332
-125,-160,163,191,200,16,310,420,163,604,89,89,-131,126,347,420,85,121,402
-19,50,126,-90,-20,16,236,310,494,457,16,-204,-94,-20,236,163,-90,-371,437
-336,-160,-315,-266,-499,-278,-204,126,347,457,-94,-131,-278,-131,89,163,-301,-336,261
50,-55,-57,85,-131,-131,236,347,347,604,126,89,-57,89,347,347,-125,-266,473
-266,-90,-278,-301,-462,-94,-167,52,531,236,-204,-241,-94,-94,89,89,-266,-442,261
