0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
191,85,163,15,52,16,89,16,89,52,163,16,163,52,89,89,-19,15,85
297,930,347,965,310,715,494,1009,273,972,-683,1009,-204,1340,89,1046,226,1001,437
473,1036,531,1036,347,715,531,936,200,825,-425,936,-57,1304,52,1120,367,1071,473
402,1001,568,1001,310,715,531,825,163,641,-241,862,16,1230,-57,1156,437,1071,437
684,1036,788,1141,384,825,604,862,126,715,-20,972,89,1267,126,1120,613,1036,332
719,825,752,1212,384,825,531,788,52,641,-57,972,89,1120,89,1120,543,1036,297
684,965,604,1212,347,788,384,788,-94,715,-167,1009,16,1156,16,1120,508,895,191
1001,1529,862,1177,457,825,604,788,52,678,16,1083,200,1193,200,1046,649,895,332
895,1599,752,1106,457,788,604,641,52,604,-57,1083,200,1046,89,936,578,860,261
825,1564,678,1212,384,862,494,715,-57,715,-57,1120,126,1009,16,862,508,860,85
825,1493,715,1247,347,899,494,678,-57,641,52,1009,163,899,-20,899,508,965,191
789,1247,715,1212,347,936,457,678,-20,641,163,936,126,899,-20,825,578,825,156
1071,1212,972,1212,420,972,531,715,163,678,347,972,236,972,236,825,649,789,261
930,1353,752,1106,310,936,420,678,126,604,126,899,89,788,126,825,508,789,297
930,1388,715,1106,273,936,384,752,52,715,126,862,89,678,89,715,508,719,261
1071,1282,825,1071,347,788,494,604,200,568,236,715,236,494,89,641,508,684,402
789,1282,641,825,310,604,384,457,89,457,126,568,126,384,-20,641,332,508,191
789,1282,604,754,273,568,347,457,89,420,89,531,89,347,200,568,261,473,121
649,965,494,754,236,457,347,310,126,310,52,420,52,273,236,457,261,543,226
684,789,531,684,273,420,347,310,126,347,126,384,52,163,163,273,332,402,156
825,860,715,543,347,347,384,200,163,200,200,384,126,-20,89,126,367,367,261
508,754,457,473,200,310,236,200,89,200,52,384,52,-94,16,236,261,332,156
437,473,457,543,236,384,347,347,236,347,89,347,126,126,310,420,367,297,226
332,191,310,402,273,310,420,273,457,273,52,126,200,52,347,420,297,226,367
226,226,200,191,236,163,347,236,420,273,16,89,163,-20,236,310,297,50,191
332,332,347,50,273,89,347,163,384,163,126,52,163,-167,273,273,332,50,226
-19,121,89,-90,163,16,126,52,126,126,-57,-94,16,-315,52,126,191,-55,121
-90,-231,52,-90,163,-20,52,52,52,126,-57,-131,52,-351,89,-20,156,-195,15
-195,-653,-20,-125,163,-204,126,-167,126,-204,-131,-278,89,-572,236,-94,50,-266,50
-301,-688,-167,-266,89,-351,52,-351,89,-351,-241,-351,-20,-572,126,-131,-19,-442,-125
-125,-512,-94,-266,16,-315,52,-315,126,-351,-94,-425,52,-499,126,-94,15,-371,-55
-266,-547,-167,-371,16,-351,89,-388,126,-425,-94,-535,52,-572,89,-94,-19,-301,15
-195,-477,-20,-371,163,-388,236,-425,89,-462,126,-425,200,-572,126,-315,121,-301,15
-125,-547,126,-336,273,-462,310,-535,52,-535,200,-351,236,-646,-20,-388,156,-266,85
-231,-653,16,-336,163,-425,52,-535,-131,-462,16,-351,89,-609,-167,-315,85,-371,-90
15,-547,126,-301,163,-351,52,-425,-57,-388,89,-315,163,-572,16,-278,121,-371,15
-55,-583,16,-407,200,-388,126,-499,52,-462,89,-351,236,-646,89,-278,121,-301,121
-160,-618,-20,-407,236,-315,163,-425,89,-388,126,-315,236,-499,163,-241,156,-336,50
-160,-618,16,-336,200,-241,163,-351,126,-388,126,-351,236,-535,126,-167,85,-301,121
-336,-653,-131,-371,89,-315,16,-425,16,-425,-20,-425,89,-683,-94,-241,15,-371,50
-19,-477,52,-407,163,-315,163,-351,163,-315,89,-351,200,-535,89,-204,156,-336,191
-55,-583,-20,-336,163,-241,200,-315,310,-278,16,-241,236,-425,200,-20,121,-231,367
-195,-583,-131,-231,163,-204,126,-278,163,-278,16,-167,200,-425,163,-94,121,-371,156
-90,-407,-20,-266,163,-315,163,-388,126,-388,126,-315,310,-499,163,-315,121,-442,156
-266,-477,-204,-547,16,-462,-20,-462,89,-388,-57,-425,163,-609,52,-351,-55,-512,50
-90,-477,-94,-653,-57,-499,-20,-351,200,-278,-20,-315,126,-609,273,-278,-55,-583,15
-125,-583,-131,-618,-131,-499,16,-351,347,-278,16,-351,126,-646,236,-131,-125,-512,85
-231,-759,-204,-442,-131,-425,-57,-241,236,-94,52,-204,89,-499,52,-57,-125,-512,-55
-90,-618,-20,-301,-94,-315,16,-167,273,-94,163,-167,163,-425,89,-131,-90,-407,15
-195,-336,-94,-477,-94,-388,-57,-315,163,-204,89,-315,126,-462,-20,-241,-160,-371,-19
-19,-55,-20,-547,-20,-388,16,-278,126,-204,200,-241,236,-425,126,-204,-55,-371,-55
121,-125,16,-407,52,-351,89,-315,200,-315,126,-167,310,-462,236,-94,-55,-266,15
-19,-266,-131,-231,16,-315,-57,-315,89,-241,-20,-57,200,-315,310,-131,-55,-195,-160
85,-301,126,15,89,-131,126,-131,163,-131,273,89,420,-131,384,-20,121,-19,15
121,-231,200,15,163,-20,89,-94,16,-94,347,52,384,-167,-57,52,191,15,85
226,85,273,-55,236,52,16,16,-167,16,457,89,310,-20,-57,16,191,-55,15
226,121,236,-55,236,52,52,16,-94,16,384,89,310,52,126,89,121,50,121
50,50,-20,-19,126,126,16,89,-57,126,126,163,200,163,-20,163,50,85,50
191,15,52,121,163,236,126,200,52,163,163,273,273,163,-20,163,121,121,121
-19,-90,16,85,126,126,126,89,89,52,163,126,273,-20,-20,89,85,121,156
-55,-160,16,15,89,89,126,126,89,126,163,52,273,52,126,126,85,85,85
156,-90,163,50,163,163,273,200,236,126,310,16,420,126,310,273,85,261,226
50,85,-20,15,163,200,200,200,200,163,236,89,420,126,163,236,85,261,226
226,297,126,15,273,236,273,236,126,273,236,200,494,163,273,89,156,226,191
85,85,89,-19,273,89,236,126,163,163,126,163,457,89,236,89,-19,226,191
-55,-125,-57,15,163,52,126,163,163,236,89,236,347,89,200,163,-125,121,50
156,-125,16,50,126,-57,200,126,347,126,163,126,420,52,310,126,-90,85,191
-55,-90,-204,-160,89,-241,163,-57,310,16,16,-94,310,-20,200,52,-125,-19,121
