0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-1498,226,-793,-55,-1750,-20,-2007,-351,-1860,-462,-1860,126,-1897,-351,-1897,-388,-1181,-90,-1850
226,-55,-499,50,200,52,384,200,457,236,236,89,273,163,457,200,226,121,332
437,85,-131,85,200,89,126,16,457,52,126,126,163,-57,384,16,578,50,437
367,-125,-204,-19,384,16,531,163,752,347,420,-57,531,126,641,236,50,50,578
613,-19,-388,85,494,126,678,163,788,126,494,236,531,89,678,89,825,156,719
613,-55,16,50,531,52,494,89,715,163,604,-20,678,89,641,163,402,50,684
649,-90,-351,85,752,89,972,236,899,273,862,52,972,273,899,273,508,191,789
930,121,-94,191,715,200,752,52,825,16,788,200,788,52,825,52,1036,191,860
860,-55,89,121,899,89,1009,126,1046,236,1046,-20,1083,236,1009,273,508,121,965
1106,85,-94,226,1009,200,1156,126,1046,52,1120,273,1009,200,1046,126,1247,226,1001
1177,156,420,156,899,126,788,-20,1009,52,1009,163,936,52,972,89,930,50,895
1001,15,89,85,936,89,1193,126,1267,200,1156,163,1120,200,1267,273,789,121,965
1106,226,273,156,825,163,936,16,1120,-57,972,310,825,-20,1120,52,1423,121,965
895,50,494,50,752,16,862,89,1156,200,1009,-20,899,89,1046,200,684,15,930
930,85,163,121,788,126,1009,163,1120,89,972,273,788,163,1009,89,1177,191,895
860,191,568,121,641,126,604,-57,862,-57,715,163,568,-57,788,-57,965,85,754
613,50,347,121,715,89,899,52,936,126,788,16,715,126,825,89,508,191,684
684,226,347,261,604,273,641,-20,641,-94,494,273,420,16,531,-94,1071,297,578
437,156,604,191,494,163,420,16,457,126,420,16,457,89,310,52,297,121,367
437,191,200,226,494,236,531,126,310,89,531,273,384,163,200,16,719,261,297
473,437,604,297,310,273,16,-20,-57,-57,273,347,89,16,-57,-57,789,261,121
226,261,494,261,347,236,236,163,52,236,384,236,273,310,89,236,191,261,85
332,402,420,367,273,384,163,163,-20,52,236,568,52,236,16,89,789,332,85
156,297,715,226,126,200,-57,163,-20,273,200,273,89,236,-57,236,85,156,15
121,261,236,261,200,236,273,384,89,384,384,384,236,420,89,347,191,261,85
367,437,457,297,89,310,-131,200,-131,126,236,457,-20,236,-20,126,508,191,15
261,297,310,191,126,200,52,310,16,384,347,236,236,420,126,347,-160,156,50
297,402,16,261,126,310,126,310,-20,200,236,531,89,347,89,200,578,297,85
191,402,420,226,-20,236,-167,236,-94,273,89,310,16,273,-57,236,121,156,15
85,261,52,261,89,273,163,384,52,347,236,347,163,494,16,273,15,297,15
156,437,236,332,-20,347,-167,236,-131,89,-20,494,-94,310,-131,16,473,261,-19
-90,226,347,191,16,200,-57,273,52,420,16,163,89,347,-20,310,-266,121,-55
15,297,16,226,52,236,89,310,163,310,52,384,16,236,89,200,297,261,-19
15,332,384,191,-94,200,-241,126,89,236,-20,200,-57,89,16,126,-19,121,-90
-90,156,16,156,16,163,126,310,273,457,200,89,200,347,163,310,-336,191,-19
191,332,16,226,-57,236,-57,236,126,200,52,310,-20,200,-20,126,297,226,50
50,121,126,121,-57,89,-20,236,236,384,163,52,89,273,16,310,-442,50,50
50,85,-351,121,-20,163,273,310,273,236,236,384,89,384,163,273,50,191,121
121,261,-20,121,-204,163,-131,126,16,89,52,347,-57,200,16,163,50,50,50
15,121,-278,85,-94,89,126,273,52,310,200,200,163,347,16,347,-336,85,50
156,332,-351,191,-94,236,-131,163,-241,-57,89,420,-167,236,-278,52,402,191,15
15,191,-57,85,-167,126,-315,89,-388,89,89,126,-167,273,-425,126,-301,15,-90
50,191,-462,121,-131,126,-20,163,-388,89,89,273,-94,310,-351,126,-90,156,-90
15,297,-94,121,-278,126,-425,-20,-572,-94,-204,236,-351,-20,-462,16,50,15,-160
-266,50,-167,-19,-204,-20,-167,89,-425,163,-57,16,-131,126,-278,200,-547,-55,-195
-90,121,-278,15,-241,52,-204,52,-462,-57,-167,236,-351,-20,-351,-57,156,15,-195
-195,50,200,-90,-315,-57,-425,-20,-462,52,-241,-20,-351,-57,-425,-20,-407,-160,-301
-301,-55,-131,-90,-167,-94,-20,126,-278,126,-94,52,-167,89,-278,89,-371,-19,-266
-301,85,126,-19,-315,-20,-351,-57,-425,-94,-388,126,-425,-94,-425,-57,-19,-55,-301
-477,-90,126,-90,-278,-94,-241,52,-278,200,-278,-94,-204,89,-278,200,-723,-90,-336
-266,50,-204,50,-278,52,-167,89,-351,16,-241,200,-278,89,-315,89,15,121,-266
-195,191,163,121,-315,52,-425,-20,-388,52,-278,52,-315,16,-351,89,-266,15,-266
-195,121,-204,85,-131,52,52,126,-131,163,-20,126,-20,200,-167,200,-371,85,-195
50,297,-57,156,-131,126,-167,16,-278,-94,-94,273,-204,16,-278,-57,226,121,-160
-90,50,89,50,-94,16,-57,89,-94,236,89,-20,16,126,-131,163,-547,-19,-125
-19,85,-278,121,-20,126,163,200,52,126,126,236,-57,163,16,89,50,156,15
15,191,89,121,-94,89,-241,89,-20,89,-57,126,-167,16,-57,89,-90,50,-55
-125,50,-204,50,-20,16,89,273,163,384,89,16,89,273,126,347,-442,85,-19
121,261,-241,156,-57,163,-131,200,-20,126,-57,236,-131,126,16,163,261,156,50
50,156,-20,85,-94,89,-204,200,16,347,52,-57,16,200,16,273,-407,50,50
85,191,-425,156,16,163,126,310,163,273,163,163,89,273,200,200,50,226,121
121,297,-57,191,-57,163,-204,163,52,163,-20,126,-20,89,163,126,156,85,121
15,85,-204,50,16,52,126,347,200,420,200,16,236,347,347,420,-336,50,156
297,297,-315,121,16,163,89,273,126,163,163,347,52,236,236,200,473,121,191
226,226,89,50,16,52,-20,200,236,310,200,163,126,200,236,310,-55,-19,156
191,156,-278,85,163,52,384,310,384,273,384,347,273,347,420,310,261,121,226
367,332,89,156,89,126,52,89,126,16,126,384,52,126,236,126,543,85,191
226,121,89,15,163,16,273,163,310,347,273,126,310,310,347,384,-90,15,191
332,191,-57,121,200,126,347,200,310,163,236,347,200,236,347,200,613,191,261
226,121,420,85,163,126,163,163,236,236,236,52,236,163,273,200,121,50,261
156,15,89,121,310,163,604,347,457,347,457,89,420,384,420,273,191,191,332
332,226,310,226,236,310,273,200,310,89,236,236,163,163,273,52,684,226,332
121,15,384,156,273,200,420,273,384,347,347,-20,347,347,384,273,-90,156,297
261,50,52,261,347,310,568,310,310,200,310,236,273,310,384,126,508,332,367
297,121,420,226,236,273,273,163,163,200,236,16,200,200,236,126,191,156,261
121,-19,16,85,347,126,641,273,347,310,384,-57,457,310,384,273,-19,121,297
261,156,89,121,236,163,384,89,163,-57,163,126,236,16,163,-57,613,85,297
85,-90,236,-90,236,-57,384,52,200,126,236,-204,420,16,163,52,-160,-125,297
156,-160,-167,-125,310,-94,678,89,273,-20,347,-94,457,16,236,-20,297,-55,367
156,-160,200,-231,163,-167,273,-94,163,-131,163,-204,273,-167,163,-131,156,-266,297
-55,-336,-20,-336,273,-278,604,16,384,126,273,-278,457,16,384,126,-266,-231,297
121,-125,-20,-195,200,-131,420,-20,236,-131,16,16,200,-131,236,-131,437,-90,332
-55,-231,273,-231,163,-167,236,-57,200,16,-20,-241,273,-94,163,-57,-231,-195,226
-19,-231,-131,-125,236,-57,494,52,236,52,52,-94,273,16,236,-20,85,15,261
85,-55,163,-19,89,52,-20,-20,16,-57,-167,-57,16,-167,52,-94,191,15,156
-125,-195,16,-19,163,16,200,126,89,273,-20,-131,236,52,163,126,-407,85,121
15,50,-131,156,163,200,126,126,-57,16,-94,200,52,16,16,-131,367,261,191
-19,121,200,156,126,163,-94,89,-131,163,-94,-20,126,16,-131,-57,-160,156,121
-19,85,-204,226,273,200,273,236,-57,200,126,89,310,200,-20,89,-19,332,121
121,261,52,297,163,273,-131,89,-351,-57,16,200,126,16,-241,-57,332,261,15
-19,85,89,191,236,126,52,126,-241,200,126,-20,310,200,-167,163,-336,156,-19
121,191,-204,261,200,236,126,126,-204,16,-20,310,126,200,-94,-57,367,297,15
50,226,236,191,89,163,-131,16,-241,16,-167,163,52,89,-167,-57,15,156,-125
-55,121,-57,226,200,163,236,163,-131,126,52,200,200,236,-57,89,-19,297,-125
156,332,200,332,52,273,-94,16,-351,-94,-131,384,-57,52,-315,-57,508,332,-160
-90,121,384,261,52,163,-20,89,-241,200,-57,89,89,200,-204,236,-231,226,-195
